issue_date,pet_name,species,breed
2024-08-14,Newton,Dog,"Retriever, Labrador"
2024-08-14,Finn,Dog,Australian Shepherd
2024-08-14,Lui,Dog,"Terrier, Boston"
2024-08-14,Jax,Dog,"Schnauzer, Miniature"
2024-08-14,Soleil,Dog,"Poodle, Standard"
2024-08-14,Che,Dog,Alaskan Klee Kai
2024-08-14,Olliver,Dog,"Spaniel, Cavalier King Charles"
2024-08-14,Zion,Dog,"Retriever, Labrador"
2024-08-14,Haze,Dog,"Retriever, Golden"
2024-08-15,Mikey,Dog,"Retriever, Labrador"
2024-08-15,Henri,Dog,Havanese
2024-08-15,Janet Horton,Dog,"Poodle, Miniature"
2024-08-15,Grizz,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-15,Porky Little,Dog,German Shepherd
2024-08-15,Biscuit,Dog,"Chihuahua, Short Coat"
2024-08-15,Stanley,Dog,"Welsh Corgi, Pembroke"
2024-08-15,Dexter,Dog,Basset Hound
2024-08-15,Denny,Dog,Basset Hound
2024-08-15,Rocky,Dog,Portuguese Water Dog
2024-08-15,Herbie,Dog,"Spaniel, American Water"
2024-08-15,Coco,Dog,"Spaniel, American Cocker"
2024-08-15,Tobey,Dog,"Chihuahua, Short Coat"
2024-08-15,Sam,Dog,"Retriever, Golden"
2024-08-15,Lincoln,Dog,"Spaniel, American Cocker"
2024-08-15,Zuko,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-15,Stanley,Dog,Lhasa Apso
2024-08-15,Corbin,Dog,"Retriever, Labrador"
2024-08-15,Doobie,Dog,"Terrier, American Pit Bull"
2024-08-15,Cosmo,Dog,Border Collie
2024-08-15,Hoku,Dog,"Welsh Corgi, Pembroke"
2024-08-15,Huey Lewis,Dog,"Poodle, Standard"
2024-08-15,Mikus,Dog,"Welsh Corgi, Pembroke"
2024-08-15,Kage,Dog,"Welsh Corgi, Pembroke"
2024-08-15,Axle,Dog,"Poodle, Standard"
2024-08-15,Culper,Dog,Australian Shepherd
2024-08-15,Poe,Dog,"Chihuahua, Short Coat"
2024-08-16,Hobie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-16,Toki,Dog,"Chihuahua, Short Coat"
2024-08-16,Taylor,Dog,Australian Cattle Dog
2024-08-16,Noche,Dog,Retriever
2024-08-16,Wyndle,Dog,"Bulldog, French"
2024-08-16,Fitz Bonatti Polozola,Dog,Siberian Husky
2024-08-16,Kulfi,Dog,"Retriever, Labrador"
2024-08-16,Bodhi,Dog,Beagle
2024-08-16,Karma,Dog,Border Collie
2024-08-16,Comet,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-16,Scooby,Dog,"Terrier, American Pit Bull"
2024-08-16,King,Dog,German Shepherd
2024-08-16,Guap Park,Dog,"Bulldog, American"
2024-08-16,Ollie,Dog,"Retriever, Labrador"
2024-08-16,Tripp,Dog,"Retriever, Labrador"
2024-08-16,Koda,Dog,Bernese Mountain Dog
2024-08-16,Logan,Dog,Australian Shepherd
2024-08-16,Austin,Dog,Australian Shepherd
2024-08-16,Moss,Dog,German Shepherd
2024-08-16,Checkers,Dog,"Spaniel, American Cocker"
2024-08-16,Peter,Dog,"Poodle, Standard"
2024-08-16,Olive,Dog,Alaskan Klee Kai
2024-08-16,Ralph,Dog,"Australian Shepherd, Miniature"
2024-08-16,Tye,Dog,"Terrier, American Pit Bull"
2024-08-16,Bowie,Dog,Rhodesian Ridgeback
2024-08-16,Otis,Dog,"Bulldog, American"
2024-08-16,Norman,Dog,"Chihuahua, Short Coat"
2024-08-16,Loki,Dog,Boxer
2024-08-16,Loki,Dog,Boxer
2024-08-16,Brownie,Dog,"Retriever, Labrador"
2024-08-17,Eddie,Dog,"Terrier, Jack Russell"
2024-08-17,Rezso Vidam,Dog,"Vizsla, Smooth Haired"
2024-08-17,Tiberius,Dog,American Eskimo
2024-08-17,Atwood,Dog,"Retriever, Labrador"
2024-08-17,Obi,Dog,"Welsh Corgi, Pembroke"
2024-08-17,Icarus,Dog,American Blue Heeler
2024-08-17,Comet,Dog,Mix
2024-08-17,Cosimo,Dog,Mix
2024-08-17,Snowy,Dog,"Terrier, West Highland White"
2024-08-17,Sneak,Dog,"Terrier, Rat"
2024-08-17,Poppy,Dog,"Chihuahua, Short Coat"
2024-08-17,El Chucho,Dog,"Chihuahua, Short Coat"
2024-08-17,Lambo,Dog,Caucasian Mountain Dog
2024-08-17,Koda,Dog,"Retriever, Golden"
2024-08-17,Drippy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-17,Opie,Dog,"Terrier, Staffordshire Bull"
2024-08-17,Kilo,Dog,Akita
2024-08-17,Goose,Dog,"Chihuahua, Long Coat"
2024-08-17,Henry,Dog,German Shepherd
2024-08-18,Charlie Pancakes,Dog,Catahoula Leopard dog
2024-08-18,Walter,Dog,Terrier
2024-08-18,Lazio,Dog,Shih Tzu
2024-08-18,Mack,Dog,"Retriever, Golden"
2024-08-18,Kona,Dog,Siberian Husky
2024-08-18,Charlie,Dog,"Retriever, Golden"
2024-08-18,Roscoe,Dog,Australian Cattle Dog
2024-08-18,Hughie,Dog,"Terrier, American Pit Bull"
2024-08-18,Marshawn,Dog,"Retriever, Labrador"
2024-08-18,Larry,Dog,German Shepherd
2024-08-18,Teddy Frockt,Dog,Havanese
2024-08-18,Scout,Dog,Mix
2024-08-18,Cooper,Dog,Saint Bernard
2024-08-18,Tank,Dog,"Dachshund, Standard Smooth Haired"
2024-08-18,Capt. Walter LesClos,Dog,"Retriever, Labrador"
2024-08-18,Charlie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-19,Smokey,Dog,"Poodle, Miniature"
2024-08-19,Chance,Dog,"Poodle, Miniature"
2024-08-19,Sparky,Dog,Xoloitzcuintli
2024-08-19,Cricket,Dog,"Terrier, Cairn"
2024-08-19,Lazlo,Dog,German Shepherd
2024-08-19,Bruno,Dog,"Terrier, American Pit Bull"
2024-08-19,Remy,Dog,Shih Tzu
2024-08-19,Bodhi,Dog,German Shepherd
2024-08-19,Bodie Howsmon,Dog,Australian Cattle Dog
2024-08-19,Cheetha,Dog,"Poodle, Miniature"
2024-08-19,Maximus,Dog,German Shepherd
2024-08-19,Tater tot,Dog,"Terrier, American Staffordshire"
2024-08-19,Apollo,Dog,Mix
2024-08-19,Goose,Dog,German Shepherd
2024-08-19,Freeway,Dog,"Terrier, American Pit Bull"
2024-08-19,Eddy,Dog,"Bulldog, American"
2024-08-19,Watson,Dog,Korean Jindo
2024-08-19,Harrison,Dog,Korean Jindo
2024-08-19,Jack,Dog,German Shepherd
2024-08-19,Skye,Dog,White Swiss Shepherd (Berger Blanc Suisse)
2024-08-19,Casper,Dog,German Shepherd
2024-08-19,Cloud,Dog,Korean Jindo
2024-08-19,Oscar,Dog,Maltese
2024-08-19,Denver,Dog,"Retriever, Golden"
2024-08-19,Shadow,Dog,Dalmatian
2024-08-19,Hunter,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-19,Akira,Dog,"Retriever, Labrador"
2024-08-19,Jack,Dog,German Shepherd
2024-08-19,Bruin,Dog,Old English Sheepdog
2024-08-20,Astro,Dog,"Retriever, Labrador"
2024-08-20,Danny,Dog,"Retriever, Labrador"
2024-08-20,Apollo,Dog,"Spaniel, Welsh Springer"
2024-08-20,Buddy,Dog,Boxer
2024-08-20,Oliver,Dog,Terrier
2024-08-20,Dyno,Dog,German Shepherd
2024-08-20,Munch,Dog,Shepherd
2024-08-20,Bandit,Dog,Border Collie
2024-08-20,Cowboy,Dog,Australian Cattle Dog
2024-08-20,Camden,Dog,"Retriever, Golden"
2024-08-20,Tinies,Dog,Maltese
2024-08-20,Bailey,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-20,Mars Rover,Dog,Shiba Inu
2024-08-20,Korben,Dog,Shiba Inu
2024-08-20,Jonesy,Dog,"Retriever, Labrador"
2024-08-20,Mr. Puppy,Dog,"Chihuahua, Short Coat"
2024-08-20,Rico,Dog,German Shepherd
2024-08-20,Goose,Dog,Boxer
2024-08-20,Bucky Barns,Dog,Lhasa Apso
2024-08-20,Dante,Dog,"Retriever, Labrador"
2024-08-20,Jasper,Dog,Papillon
2024-08-20,Harvey,Dog,Bichon Frise
2024-08-20,Tiger,Dog,Mastiff
2024-08-20,Bunny,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-20,Onyx,Dog,"Retriever, Labrador"
2024-08-20,Joey,Dog,Maltese
2024-08-20,Rufus,Dog,"Retriever, Labrador"
2024-08-20,Guster,Dog,"Retriever, Golden"
2024-08-20,Manny,Dog,Beagle
2024-08-20,Gohan,Dog,Pomeranian
2024-08-20,Jaxon,Dog,"Retriever, Flat-Coated"
2024-08-20,Chao Shou,Dog,"Welsh Corgi, Pembroke"
2024-08-20,Gus,Dog,Australian Cattle Dog
2024-08-20,Atticus,Dog,Great Pyrenees
2024-08-20,Toby,Dog,Alaskan Husky
2024-08-20,Cooper,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-20,Chance,Dog,Maltese
2024-08-20,Rocky,Dog,Alaskan Husky
2024-08-20,Pushy,Dog,"Poodle, Standard"
2024-08-20,Gus Gus,Dog,Bernese Mountain Dog
2024-08-20,Draven,Dog,"Terrier, American Pit Bull"
2024-08-20,Apollo,Dog,"Retriever, Labrador"
2024-08-20,Sam,Dog,"Retriever, Labrador"
2024-08-20,Frankie,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-20,Ernest,Dog,"Chihuahua, Short Coat"
2024-08-20,Fergus,Dog,"Terrier, Cairn"
2024-08-20,Brodie,Dog,"Poodle, Standard"
2024-08-20,Hopper,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-20,Roscoe,Dog,Terrier
2024-08-20,Mochocito,Dog,Newfoundland
2024-08-20,Uriah,Dog,"Coonhound, Black and Tan"
2024-08-20,Flash,Dog,Chow Chow
2024-08-20,Murphy,Dog,"Retriever, Golden"
2024-08-20,Miller,Dog,Greyhound
2024-08-20,Oatmeal,Dog,Australian Shepherd
2024-08-20,Berkley,Dog,"Chihuahua, Short Coat"
2024-08-20,Sam,Dog,Shih Tzu
2024-08-20,Hamilton,Dog,"Welsh Corgi, Pembroke"
2024-08-20,Ziggy,Dog,"Schnauzer, Miniature"
2024-08-20,Bilbo,Dog,"Spaniel, English Springer"
2024-08-20,Eco,Dog,Shih Tzu
2024-08-20,Ollie,Dog,"Spaniel, English Springer"
2024-08-20,Ted,Dog,Maltese
2024-08-21,Frank,Dog,Bernese Mountain Dog
2024-08-21,Tissot,Dog,Great Pyrenees
2024-08-21,Thomas,Dog,"Australian Shepherd, Miniature"
2024-08-21,Riley,Dog,"Vizsla, Smooth Haired"
2024-08-21,Cloud,Dog,Australian Shepherd
2024-08-21,Raptor,Dog,Catahoula Leopard dog
2024-08-21,Bluto,Dog,"Spaniel, English Springer"
2024-08-21,Tobias,Dog,Great Pyrenees
2024-08-21,Teddy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-21,Light,Dog,Border Collie
2024-08-21,Artie,Dog,"Chihuahua, Short Coat"
2024-08-21,Oso,Dog,Border Collie
2024-08-21,Kabr,Dog,"Retriever, Labrador"
2024-08-21,Monty,Dog,Havanese
2024-08-21,Chaos,Dog,"Poodle, Standard"
2024-08-21,Banksy,Dog,Terrier
2024-08-21,Mako,Dog,Retriever
2024-08-21,Murphy,Dog,"Retriever, Golden"
2024-08-21,Iko,Dog,"Australian Shepherd, Miniature"
2024-08-21,Waldo,Dog,"Terrier, Cairn"
2024-08-21,Philbert,Dog,Bichon Frise
2024-08-21,Captain,Dog,"Terrier, Jack Russell"
2024-08-21,Brutus,Dog,"Terrier, Pit Bull"
2024-08-21,Lieutenant Dan,Dog,"Retriever, Golden"
2024-08-21,Kuma,Dog,Pekingese
2024-08-21,Otis,Dog,Siberian Husky
2024-08-21,Beau,Dog,Cane Corso
2024-08-21,Rigby,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-21,Coconut,Dog,"Chihuahua, Short Coat"
2024-08-21,Griffey,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-21,Oso,Dog,Border Collie
2024-08-21,Finn,Dog,"Terrier, Boston"
2024-08-22,Fin,Dog,Retriever
2024-08-22,Vito,Dog,"Terrier, Yorkshire"
2024-08-22,Ben,Dog,"Retriever, Labrador"
2024-08-22,Sammy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-22,Scout,Dog,Beagle
2024-08-22,Henry,Dog,"Schnauzer, Miniature"
2024-08-22,Mowgli Jones,Dog,"Terrier, American Staffordshire"
2024-08-22,Nimbus,Dog,Australian Cattle Dog
2024-08-22,Rocky,Dog,Terrier
2024-08-22,Dwayne,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-22,Bobo,Dog,"Terrier, Boston"
2024-08-22,Aspen,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-22,Boomer,Dog,"Retriever, Labrador"
2024-08-22,Dexter,Dog,Greyhound
2024-08-22,Dipper,Dog,German Shepherd
2024-08-22,Gobi,Dog,Greyhound
2024-08-22,Leo,Dog,"Chihuahua, Short Coat"
2024-08-22,Tobias,Dog,Australian Shepherd
2024-08-22,Buddy holly,Dog,"Poodle, Miniature"
2024-08-22,Enzo,Dog,Siberian Husky
2024-08-22,Ollie,Dog,"Retriever, Nova Scotia Duck Tolling"
2024-08-22,Wally,Dog,Bernese Mountain Dog
2024-08-22,Murphy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-22,Jasper,Dog,Catahoula Leopard dog
2024-08-22,Bailey,Dog,Pomeranian
2024-08-22,Leo,Dog,Shih Tzu
2024-08-23,Matsu,Dog,Korean Jindo
2024-08-23,Zeke,Dog,Australian Cattle Dog
2024-08-23,Otis,Dog,"Coonhound, Black and Tan"
2024-08-23,Murphy,Dog,Mix
2024-08-23,Titan,Dog,German Shepherd
2024-08-23,Sprocky,Dog,"Spaniel, English Springer"
2024-08-23,Ox Kawakubo,Dog,Beagle
2024-08-23,Elton,Dog,"Welsh Corgi, Pembroke"
2024-08-23,Ronan,Dog,Australian Shepherd
2024-08-23,Baloo,Dog,"Retriever, Golden"
2024-08-23,Munch,Dog,Great Pyrenees
2024-08-23,Malo,Dog,Maltese
2024-08-23,Duke Gray,Dog,Siberian Husky
2024-08-23,Winston Gray,Dog,"Poodle, Miniature"
2024-08-23,Matteo,Dog,Australian Shepherd
2024-08-23,Cooper,Dog,"Poodle, Standard"
2024-08-23,Maru,Dog,Havanese
2024-08-23,Paco De Gallo,Dog,"Chihuahua, Short Coat"
2024-08-23,Chewy,Dog,"Australian Shepherd, Miniature"
2024-08-23,Breo,Dog,Shepherd
2024-08-23,Max,Dog,"Retriever, Golden"
2024-08-23,Oliver Burnor,Dog,German Shepherd
2024-08-23,Benny,Dog,"Retriever, Labrador"
2024-08-23,Talisker,Dog,"Terrier, Scottish"
2024-08-24,Brownie,Dog,"Dachshund, Standard Smooth Haired"
2024-08-24,Moose,Dog,Siberian Husky
2024-08-24,Archer,Dog,Retriever
2024-08-24,Morris,Dog,"Terrier, Cairn"
2024-08-24,Chico,Dog,"Chihuahua, Short Coat"
2024-08-24,Puppy,Dog,Rottweiler
2024-08-24,Fezzik,Dog,Great Pyrenees
2024-08-24,Percy,Dog,Pug
2024-08-24,Kota,Dog,Mix
2024-08-24,Major,Dog,Australian Shepherd
2024-08-24,Maxi,Dog,"Terrier, Yorkshire"
2024-08-24,Finlay,Dog,"Terrier, West Highland White"
2024-08-24,Boonie Boom,Dog,Bichon Frise
2024-08-24,Howie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-24,Angus,Dog,"Chihuahua, Short Coat"
2024-08-24,Vincent,Dog,"Retriever, Labrador"
2024-08-24,Willie,Dog,"Terrier, Cairn"
2024-08-24,Riley,Dog,German Shepherd
2024-08-24,Jackson,Dog,"Retriever, Golden"
2024-08-24,Sherman,Dog,"Retriever, Labrador"
2024-08-24,Berkeley,Dog,"Retriever, Labrador"
2024-08-24,Bernie Ward-Young,Dog,"Retriever, Golden"
2024-08-24,Oskar,Dog,Weimaraner
2024-08-24,Apollo,Dog,"Retriever, Labrador"
2024-08-25,Baker,Dog,Mix
2024-08-25,Linguini,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-08-25,Pepper,Dog,Xoloitzcuintli
2024-08-25,Nico,Dog,"Chihuahua, Short Coat"
2024-08-25,Gus Samuelson-Haddad,Dog,"Retriever, Labrador"
2024-08-25,Kai,Dog,Catahoula Leopard dog
2024-08-25,Jasper,Dog,"Chihuahua, Long Coat"
2024-08-25,Miles,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-25,Goose,Dog,"Retriever, Labrador"
2024-08-25,Koopa,Dog,Australian Cattle Dog
2024-08-25,Lincoln,Dog,"Terrier, American Staffordshire"
2024-08-25,Cosmo,Dog,"Schnauzer, Miniature"
2024-08-25,Mallow,Dog,Shih Tzu
2024-08-25,Ziggy,Dog,Samoyed
2024-08-25,Milo,Dog,Beagle
2024-08-25,Farley,Dog,Bernese Mountain Dog
2024-08-25,Banks,Dog,Greyhound
2024-08-25,Kezi,Dog,"Collie, Smooth"
2024-08-25,Red,Dog,"Poodle, Standard"
2024-08-25,Bo,Dog,Hound
2024-08-26,Morgan,Dog,Greater Swiss Mountain Dog
2024-08-26,Bodhi,Dog,"Retriever, Golden"
2024-08-26,Scruffy,Dog,"Terrier, Cairn"
2024-08-26,Pax,Dog,"Chihuahua, Short Coat"
2024-08-26,Bruno,Dog,"Terrier, Staffordshire Bull"
2024-08-26,Leo,Dog,"Bulldog, French"
2024-08-26,Murphy,Dog,Maltese
2024-08-26,Charleston,Dog,Weimaraner
2024-08-26,Yoshi,Dog,Border Collie
2024-08-26,Jax,Dog,"Spaniel, English Springer"
2024-08-26,Ollie,Dog,Australian Shepherd
2024-08-26,Kody,Dog,Havanese
2024-08-26,Moose,Dog,Doberman Pinscher
2024-08-26,Buster Brown,Dog,"Pointer, German Shorthaired"
2024-08-26,Scout,Dog,"Poodle, Standard"
2024-08-26,Banze,Dog,"Retriever, Labrador"
2024-08-26,Lev,Dog,"Collie, Smooth"
2024-08-26,Moon,Dog,White Swiss Shepherd (Berger Blanc Suisse)
2024-08-26,Nitro,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-26,Theo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-27,Keough,Dog,"Retriever, Labrador"
2024-08-27,Boley,Dog,"Retriever, Labrador"
2024-08-27,Simon,Dog,Korean Jindo
2024-08-27,Leo,Dog,Havanese
2024-08-27,Frank,Dog,Shepherd
2024-08-27,Hank,Dog,"Griffon, Brussels"
2024-08-27,Jacques,Dog,"Poodle, Standard"
2024-08-27,Murphy,Dog,Mix
2024-08-27,Andy,Dog,"Poodle, Toy"
2024-08-27,Hunter,Dog,"Foxhound, English"
2024-08-27,Lupin,Dog,"Retriever, Labrador"
2024-08-27,Bao Bao,Dog,Pomeranian
2024-08-27,Pamuk,Dog,Saluki
2024-08-27,Boomer,Dog,"Terrier, Russell"
2024-08-27,Boogie,Dog,"Terrier, American Pit Bull"
2024-08-27,Mookey,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-27,Falkor,Dog,Great Pyrenees
2024-08-27,Benjamin,Dog,Maltese
2024-08-27,Sam,Dog,Terrier
2024-08-27,Lucca,Dog,"Chihuahua, Short Coat"
2024-08-27,Lefty,Dog,"Dachshund, Standard Long Haired"
2024-08-27,Wally,Dog,Irish Wolfhound
2024-08-27,Diesel,Dog,German Shepherd
2024-08-27,Green Bean Casserole,Dog,Greyhound
2024-08-27,Ruben,Dog,"Retriever, Labrador"
2024-08-27,Finn,Dog,Beagle
2024-08-27,JJ,Dog,"Retriever, Labrador"
2024-08-28,Felix,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-28,Hank Thomas,Dog,"Retriever, Labrador"
2024-08-28,Ollie,Dog,Havanese
2024-08-28,Benjamin,Dog,Great Pyrenees
2024-08-28,Duck,Dog,"Poodle, Standard"
2024-08-28,Pete,Dog,Shih Tzu
2024-08-28,Solomon,Dog,"Terrier, Yorkshire"
2024-08-28,Rocko,Dog,Border Collie
2024-08-28,Digby,Dog,Chow Chow
2024-08-28,Albus,Dog,Chow Chow
2024-08-28,Frost,Dog,Siberian Husky
2024-08-28,Bluez Cluez,Dog,"Bulldog, American"
2024-08-28,Charlie B. Barkin,Dog,"Retriever, Golden"
2024-08-28,Texas,Dog,Bernese Mountain Dog
2024-08-28,Lord Nibbler,Dog,"Terrier, Boston"
2024-08-28,Nemo,Dog,Great Dane
2024-08-28,Huxley,Dog,"Retriever, Golden"
2024-08-28,Phoenix,Dog,Shiba Inu
2024-08-28,Rocky,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-29,Colby,Dog,"Poodle, Miniature"
2024-08-29,Bo,Dog,Havanese
2024-08-29,Nico,Dog,Border Collie
2024-08-29,Stretch,Dog,Border Collie
2024-08-29,Grizz,Dog,"Australian Shepherd, Miniature"
2024-08-29,Patch Bandit,Dog,Italian Greyhound
2024-08-29,Louie,Dog,"Retriever, Labrador"
2024-08-29,Dexter,Dog,"Terrier, American Pit Bull"
2024-08-29,Bear,Dog,Alaskan Husky
2024-08-29,Dexter,Dog,Bichon Frise
2024-08-29,Morpheus,Dog,Shih Tzu
2024-08-29,Stanley,Dog,"Poodle, Miniature"
2024-08-29,Blu,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-29,Phineas,Dog,Border Collie
2024-08-29,Chef Coyargee,Dog,"Welsh Corgi, Pembroke"
2024-08-29,Papi,Dog,"Chihuahua, Short Coat"
2024-08-29,Enzo,Dog,Maltese
2024-08-29,Wingo,Dog,"Chihuahua, Short Coat"
2024-08-29,Finnegan,Dog,Siberian Husky
2024-08-29,McGee,Dog,Mastiff
2024-08-29,Pumpkin,Dog,Pomeranian
2024-08-29,Levi Williams,Dog,German Shepherd
2024-08-29,Sammy,Dog,"Chihuahua, Short Coat"
2024-08-29,Nugget,Dog,"Poodle, Standard"
2024-08-29,Otto,Dog,"Schnauzer, Standard"
2024-08-29,Cooper,Dog,Bichon Frise
2024-08-29,Echo,Dog,"Retriever, Labrador"
2024-08-29,Miko,Dog,Shih Tzu
2024-08-29,Zeus,Dog,"Terrier, Yorkshire"
2024-08-30,Henry,Dog,"Pointer, German Wirehaired"
2024-08-30,Guster,Dog,"Dachshund, Standard Smooth Haired"
2024-08-30,Alfi,Dog,Spinone Italiano
2024-08-30,Noodles,Dog,"Chihuahua, Short Coat"
2024-08-30,Lance,Dog,Australian Shepherd
2024-08-30,Jorah,Dog,German Shepherd
2024-08-30,Bailey,Dog,Portuguese Water Dog
2024-08-30,Shay,Dog,"Retriever, Golden"
2024-08-30,Shiloh,Dog,"Retriever, Labrador"
2024-08-30,Strider,Dog,"Retriever, Labrador"
2024-08-30,Bobo,Dog,"Poodle, Miniature"
2024-08-30,Sawyer,Dog,"Bulldog, French"
2024-08-30,Greyson,Dog,"Bulldog, French"
2024-08-30,Teddy,Dog,"Poodle, Miniature"
2024-08-30,Milo,Dog,Shepherd
2024-08-30,Riley,Dog,"Retriever, Golden"
2024-08-30,Neko,Dog,Border Collie
2024-08-30,Lambeau,Dog,"Retriever, Golden"
2024-08-30,Flynn,Dog,Mix
2024-08-30,Buddy,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-30,Rocky,Dog,"Chihuahua, Short Coat"
2024-08-30,Wrigley,Dog,"Retriever, Labrador"
2024-08-30,Freddie Mercury,Dog,Shih Tzu
2024-08-30,Cooper,Dog,"Retriever, Labrador"
2024-08-30,Booker,Dog,Pointer
2024-08-30,Bo,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-08-30,Ollie - Oliver,Dog,Australian Shepherd
2024-08-30,Giovane,Dog,"Spaniel, English Cocker"
2024-08-30,Malu,Dog,Akita
2024-08-30,Neville,Dog,"Retriever, Labrador"
2024-08-30,Frank,Dog,"Retriever, Labrador"
2024-08-30,Charlie,Dog,Coonhound
2024-08-30,Jack,Dog,Australian Cattle Dog
2024-08-30,Odis,Dog,Terrier
2024-08-30,Gizmo,Dog,Shih Tzu
2024-08-31,Elmer,Dog,Border Collie
2024-08-31,Roger,Dog,Anatolian Shepherd
2024-08-31,Iskandar,Dog,"Retriever, Golden"
2024-08-31,Trevor,Dog,"Chihuahua, Short Coat"
2024-08-31,"Don Vito ""Heyu""",Dog,Terrier
2024-08-31,Eddie,Dog,Lagotto Romagnolo
2024-08-31,Augie,Dog,"Retriever, Golden"
2024-08-31,Paco,Dog,"Retriever, Golden"
2024-08-31,Kenny,Dog,Pug
2024-08-31,Sport,Dog,"Terrier, Yorkshire"
2024-08-31,Chicken,Dog,Catahoula Leopard dog
2024-08-31,Lugnut,Dog,Olde English Bulldogge
2024-08-31,Jedi,Dog,Shepherd
2024-08-31,Henry,Dog,Pomeranian
2024-08-31,Buster,Dog,Boxer
2024-08-31,Rosco,Dog,Border Collie
2024-08-31,Zuri,Dog,Border Collie
2024-08-31,Koa,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-31,Ru,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-09-01,Howl,Dog,"Dachshund, Standard Smooth Haired"
2024-09-01,Stan,Dog,"Dachshund, Miniature Smooth Haired"
2024-09-01,Jet,Dog,"Retriever, Labrador"
2024-09-01,Wiggs,Dog,Belgian Malinois
2024-09-01,Maddox,Dog,Rottweiler
2024-09-01,Titus,Dog,"Retriever, Labrador"
2024-09-01,Red,Dog,"Retriever, Labrador"
2024-09-01,Sunny,Dog,"Retriever, Labrador"
2024-09-01,Chapo,Dog,Portuguese Water Dog
2024-09-01,Puppy 6,Dog,Portuguese Water Dog
2024-09-01,Puppy 7,Dog,Portuguese Water Dog
2024-09-01,Puppy 8,Dog,Portuguese Water Dog
2024-09-01,Sebatian,Dog,Portuguese Water Dog
2024-09-01,Charley,Dog,"Terrier, Jack Russell"
2024-09-01,Milo,Dog,Beagle
2024-09-01,Okami,Dog,"Retriever, Labrador"
2024-09-01,Jaxx,Dog,"Retriever, Labrador"
2024-09-01,Gobi,Dog,Australian Cattle Dog
2024-09-01,Draco,Dog,Maltese
2024-09-01,Kilton Jett,Dog,German Shepherd
2024-09-02,George,Dog,"Retriever, Labrador"
2024-09-02,Boomer,Dog,"Griffon, Wirehaired Pointing"
2024-09-02,Henry,Dog,Hound
2024-09-02,Lychee,Dog,Samoyed
2024-09-02,Sur,Dog,Border Collie
2024-09-02,Dano,Dog,"Poodle, Miniature"
2024-09-02,Jasper,Dog,Terrier
2024-09-02,Birch,Dog,Greyhound
2024-09-02,Bear,Dog,"Poodle, Miniature"
2024-09-02,Gilbert,Dog,"Terrier, Yorkshire"
2024-09-02,Kiko,Dog,Alaskan Husky
2024-09-02,Bentley,Dog,Australian Cattle Dog
2024-09-02,Milo Potato,Dog,"Spaniel, English Cocker"
2024-09-02,Oliver,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-09-02,Frango,Dog,"Dachshund, Standard Smooth Haired"
2024-09-02,Bear,Dog,Bernese Mountain Dog
2024-09-02,Clyde,Dog,"Retriever, Labrador"
2024-09-03,Wesley,Dog,"Poodle, Miniature"
2024-09-03,Gus,Dog,Siberian Husky
2024-09-03,Moony,Dog,Border Collie
2024-09-03,Ginsberg,Dog,"Terrier, Manchester"
2024-09-03,Adso,Dog,Australian Shepherd
2024-09-03,Mori,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
